Query_ID,Query_Text,Index_Name,Document_ID,Author,Book,Aphorism_Number,Aphorism_Content,Search_Score,Relevance_Score,Evaluator_Comments
Q2,Relationship between human and animal,aphorisms_hybrid,vMVB2ZcBtDh5Hkqo4n7_,Ludwig Feuerbach,The Reform of Philosophy,21,"The obvious proof that the absolute spirit is the so-called finite, subjective spirit and thus that the former cannot and may not be separated from the latter, is art. Art arises from the feeling that the life of this world is true life, that the finite is the infinite. It arises from the enthusiasm for a determined, actual essence as the highest, the divine essence. Christian monotheism has no principle of artistic and scientific culture in itself Only polytheism, the so-called idolatry, is the source of art and science. The Greeks elevated themselves to the perfection of plastic arts only because for them the human form was unconditionally and unreservedly the highest form, the form of divinity. The Christians first came to poetry when they negated Christian theology in practice and venerated the female essence as a divine essence. Christians contradicted the essence of their religion, as they imagined it and as it was an object of their consciousness, as artists and poets. On the basis of his religion Petrarch regretted the poems in which he had made his Laura divine. Why do the Christians not have, as do the heathens, works of art adequate to their religious images? Why do they not have a perfectly satisfactory picture of Christ? Because the religious art of Christians flounders on the pernicious contradiction between their consciousness and the truth. The essence of the Christian religion is, in truth, the human essence. Yet in the consciousness of Christians it is something else, a non-human essence. Christ is supposed to be a human being and yet not a human being. He is an equivocation. Art, however, can only present what is true, the unequivocal. [160]",2.8957658,0,
Q2,Relationship between human and animal,aphorisms_hybrid,F8VB2ZcBtDh5Hkqo133p,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,77,"_The Animal with good Conscience._--It is not unknown to me that there is vulgarity in everything that pleases Southern Europe--whether it be Italian opera (for example, Rossini's and Bellini's), or the Spanish adventure-romance (most readily accessible to us in the French garb of Gil Blas)--but it does not offend me, any more than the vulgarity which one encounters in a walk through Pompeii, or even in the reading of every ancient book: what is the reason of this? Is it because shame is lacking here, and because the vulgar always comes forward just as sure and certain of itself as anything noble, lovely, and passionate in the same kind of music or romance? ""The animal has its rights like man, so let it run about freely; and you, my dear fellow-man, are still this animal, in spite of all!""--that seems to me the moral of the case, and the peculiarity of southern humanity. Bad taste has its rights like good taste, and even a prerogative over the latter when it is the great requisite, the sure satisfaction, and as it were a universal language, an immediately intelligible mask and attitude; the excellent, select taste on the other hand has always something of a seeking, tentative character, not fully certain that it understands,--it is never, and has never been popular! The _masque_ is and remains popular! So let all this masquerade run along in the melodies and cadences, in the leaps and merriment of the rhythm of these operas! Quite the ancient life! What does one understand of it, if one does not understand the delight in the masque, the good conscience of all masquerade! Here is the bath and the refreshment of the ancient spirit:--and perhaps this bath was still more necessary for the rare and sublime natures of the ancient world than for the vulgar.--On the other hand, a vulgar turn in northern works, for example in German music, offends me unutterably. There is _shame_ in it, the artist has lowered himself in his own sight, and could not even avoid blushing: we are ashamed with him, and are so hurt because we surmise that he believed he had to lower himself on our account.",2.8693655,0,
Q2,Relationship between human and animal,aphorisms_hybrid,6MVB2ZcBtDh5Hkqo3X1V,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,286,"_A Digression._--Here are hopes; but what will you see and hear of them, if you have not experienced glance and glow and dawn of day in your own souls? I can only suggest--I cannot do more! To move the stones, to make animals men--would you have me do that? Alas, if you are yet stones and animals, you must seek your Orpheus!",2.8668702,0,
Q2,Relationship between human and animal,aphorisms_hybrid,KsVB2ZcBtDh5Hkqo335T,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,352,"_Why we can hardly Dispense with Morality.--_The naked man is generally an ignominious spectacle--I speak of us European males (and by no means of European females!). If the most joyous company at table suddenly found themselves stripped and divested of their garments through the trick of an enchanter, I believe that not only would the joyousness be gone and the strongest appetite lost;--it seems that we Europeans cannot at all dispense with the masquerade that is called clothing. But should not the disguise of ""moral men,"" the screening under moral formulæ and notions of decency, the whole kindly concealment of our conduct under conceptions of duty, virtue, public sentiment, honourableness, and disinterestedness, have just as good reasons in support of it? Not that I mean hereby that human wickedness and baseness, in short, the evil wild beast in us, should be disguised; on the contrary, my idea is that it is precisely as _tame animals_ that we are an ignominious spectacle and require moral disguising,--that the ""inner man"" in Europe is far from having enough of intrinsic evil ""to let himself be seen"" with it (to be _beautiful_ with it). The European disguises himself _in morality_ because he has become a sick, sickly, crippled animal, who has good reasons for being ""tame,"" because he is almost an abortion, an imperfect, weak and clumsy thing.... It is not the fierceness of the beast of prey that finds moral disguise necessary, but the gregarious animal, with its profound mediocrity, anxiety and ennui. _Morality dresses up the European_--let us acknowledge it!--in more distinguished, more important, more conspicuous guise--in ""divine"" guise--",2.8067923,0,
Q2,Relationship between human and animal,aphorisms_hybrid,EsVB2ZcBtDh5Hkqo133J,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,72,"_Mothers._--Animals think differently from men with respect to females; with them the female is regarded as the productive being. There is no paternal love among them, but there is such a thing as love of the children of a beloved, and habituation to them. In the young, the females find gratification for their lust of dominion; the young are a property, an occupation, something quite comprehensible to them, with which they can chatter: all this conjointly is maternal love,--it is to be compared to the love of the artist for his work. Pregnancy has made the females gentler, more expectant, more timid, more submissively inclined; and similarly intellectual pregnancy engenders the character of the contemplative, who are allied to women in character:--they are the masculine mothers.--Among animals the masculine sex is regarded as the beautiful sex.",2.799234,1,
Q2,Relationship between human and animal,aphorisms_hybrid,zMVB2ZcBtDh5Hkqoxnqi,Johann Wolfgang von Goethe,Maxims and Reflections,79,Painting and tattooing of the body is a return to animalism.,2.790348,0,
Q2,Relationship between human and animal,aphorisms_hybrid,LMVB2ZcBtDh5Hkqo335g,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,354,"_The ""Genius of the Species.""_--The problem of consciousness (or more correctly: of becoming conscious of oneself) meets us only when we begin to perceive in what measure we could dispense with it: and it is at the beginning of this perception that we are now placed by physiology and zoology (which have thus required two centuries to overtake the hint thrown out in advance by Leibnitz). For we could in fact think, feel, will, and recollect, we could likewise ""act"" in every sense of the term, and nevertheless nothing of it all need necessarily ""come into consciousness"" (as one says metaphorically). The whole of life would be possible without its seeing itself as it were in a mirror: as in fact even at present the far greater part of our life still goes on without this mirroring,--and even our thinking, feeling, volitional life as well, however painful this statement may sound to an older philosopher. _What_ then is _the purpose_ of consciousness generally, when it is in the main _superfluous_?--Now it seems to me, if you will hear my answer and its perhaps extravagant supposition, that the subtlety and strength of consciousness are always in proportion to the _capacity for communication_ of a man (or an animal), the capacity for communication in its turn being in proportion to the _necessity for communication:_ the latter not to be understood as if precisely the individual himself who is master in the art of communicating and making known his necessities would at the same time have to be most dependent upon others for his necessities. It seems to me, however, to be so in relation to whole races and successions of generations: where necessity and need have long compelled men to communicate with their fellows and understand one another rapidly and subtly, a surplus of the power and art of communication is at last acquired as if it were a fortune which had gradually accumulated, and now waited for an heir to squander it prodigally (the so-called artists are these heirs, in like manner the orators, preachers, and authors: all of them men who come at the end of a long succession, ""late-born"" always, in the best sense of the word, and as has been said, _squanderers_ by their very nature). Granted that this observation is correct, I may proceed further to the conjecture that _consciousness generally has only been developed under the pressure of the necessity for communication,_--that from the first it has been necessary and useful only between man and man (especially between those commanding and those obeying) and has only developed in proportion to its utility Consciousness is properly only a connecting network between man and man,--it is only as such that it has had to develop; the recluse and wild-beast species of men would not have needed it The very fact that our actions, thoughts, feelings and motions come within the range of our consciousness--at least a part of them--is the result of a terrible, prolonged ""must"" ruling man's destiny: as the most endangered animal he _needed_ help and protection; he needed his fellows, he was obliged to express his distress, he had to know how to make himself understood--and for all this he needed ""consciousness"" first of all: he had to ""know"" himself what he lacked, to ""know"" how he felt, and to ""know"" what he thought. For, to repeat it once more, man, like every living creature, thinks unceasingly, but does not know it; the thinking which is becoming _conscious of itself_ is only the smallest part thereof, we may say, the most superficial part, the worst part:--for this conscious thinking alone _is done in words, that is to say, in the symbols for communication,_ by means of which the origin of consciousness is revealed. In short, the development of speech and the development of consciousness (not of reason, but of reason becoming self-conscious) go hand in hand. Let it be further accepted that it is not only speech that serves as a bridge between man and man, but also the looks, the pressure and the gestures; our becoming conscious of our sense impressions, our power of being able to fix them, and as it were to locate them outside of ourselves, has increased in proportion as the necessity has increased for communicating them to _others_ by means of signs. The sign-inventing man is at the same time the man who is always more acutely self-conscious; it is only as a social animal that man has learned to become conscious of himself,--he is doing so still, and doing so more and more.--As is obvious, my idea is that consciousness does not properly belong to the individual existence of man, but rather to the social and gregarious nature in him; that, as follows therefrom, it is only in relation to communal and gregarious utility that it is finely developed; and that consequently each of us, in spite of the best intention of _understanding_ himself as individually as possible, and of ""knowing himself,"" will always just call into consciousness the non-individual in him, namely, his ""averageness""; --that our thought itself is continuously as it were _outvoted_ by the character of consciousness--by the imperious ""genius of the species"" therein--and is translated back into the perspective of the herd. Fundamentally our actions are in an incomparable manner altogether personal, unique and absolutely individual--there is no doubt about it; but as soon as we translate them into consciousness, they _do not appear so any longer ..._. This is the proper phenomenalism and perspectivism as I understand it: the nature of _animal consciousness_ involves the notion that the world of which we can become conscious is only a superficial and symbolic world, a generalised and vulgarised world;--that everything which becomes conscious _becomes_ just thereby shallow, meagre, relatively stupid,--a generalisation, a symbol, a characteristic of the herd; that with the evolving of consciousness there is always combined a great, radical perversion, falsification, superficialisation, and generalisation. Finally, the growing consciousness is a danger, and whoever lives among the most conscious Europeans knows even that it is a disease. As may be conjectured, it is not the antithesis of subject and object with which I am here concerned: I leave that distinction to the epistemologists who have remained entangled in the toils of grammar (popular metaphysics). It is still less the antithesis of ""thing in itself"" and phenomenon, for we do not ""know"" enough to be entitled even _to make such a distinction._ Indeed, we have not any organ at all for _knowing,_ or for ""truth"": we ""know"" (or believe, or fancy) just as much as may be _of use_ in the interest of the human herd, the species; and even what is here called ""usefulness"" is ultimately only a belief, a fancy, and perhaps precisely the most fatal stupidity by which we shall one day be ruined.",2.757902,1,
Q3,Definition of religious love,aphorisms_basic,kMVe2ZcBtDh5HkqoJo-Z,Ludwig Feuerbach,Philosophy of Future,35,"The old philosophy maintained that that which could not be thought of also did not exist; the new philosophy maintains that that which is not loved or cannot be loved does not exist.  But that which cannot be loved can also not be adored.  That which is the object of religion can alone be the object of philosophy. Love is not only objectively but also subjectively the criterion of being, the criterion of truth and reality.  Where there is no love there is also no truth.  And only he who loves something is also something - to be nothing and to love nothing is one and the same thing.  The more one is, the more one loves, and vice versa.",13.810487,1,
Q3,Definition of religious love,aphorisms_basic,8MVe2ZcBtDh5HkqoDIoQ,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,151,"_The Origin of Religion._--The metaphysical requirement is not the origin of religions, as Schopenhauer claims, but only a _later sprout_ from them. Under the dominance of religious thoughts we have accustomed ourselves to the idea of ""another (back, under, or upper) world,"" and feel an uncomfortable void and privation through the annihilation of the religious illusion;--and then ""another world"" grows out of this feeling once more, but now it is only a metaphysical world, and no longer a religious one. That however which in general led to the assumption of ""another world"" in primitive times, was _not_ an impulse or requirement, but an _error_ in the interpretation of certain natural phenomena, a difficulty of the intellect.",10.596108,0,
Q3,Definition of religious love,aphorisms_basic,sMVe2ZcBtDh5HkqoFYy8,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,263,"_Without Vanity._--When we love we want our defects to remain concealed,--not out of vanity, but lest the person loved should suffer therefrom. Indeed, the lover would like to appear as a God,--and not out of vanity either.",10.19524,0,
Q3,Definition of religious love,aphorisms_basic,xMVe2ZcBtDh5HkqoLJCo,Ludwig Feuerbach,The Reform of Philosophy,47,"Theism rests upon the discord between head and heart. Pantheism is this discords suspension in a discord since it makes the divine essence immanent only as some thing transcendent. Anthropotheism is this discords suspension without discord. Anthropotheism is the heart brought to understanding. It articulates inside the head, only in the manner of the understanding, what the heart says in its own way. It supposes as an absolute essence the essence which the heart knows as an essential part of itself.8 Religion is only emotion, feeling, heart, love, i.e., the negation and dissolution of God in the human being. Thus, as the negation of the theology which denies the truth of religious emotion, the new philosophy is the position of religion. Anthropotheism is the self-conscious religion, the religion which understands itself. In contrast to it, theology negates religion under the illusion of positing it.",10.0343075,1,
Q3,Definition of religious love,aphorisms_basic,QMVe2ZcBtDh5HkqoH44x,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,363,"_How each Sex has its Prejudice about Love.--_Notwithstanding all the concessions which I am inclined to make to the monogamie prejudice, I will never admit that we should speak of _equal_ rights in the love of man and woman: there are no such equal rights. The reason is that man and woman understand something different by the term love,--and it belongs to the conditions of love in both sexes that the one sex does _not_ presuppose the same feeling, the same conception of ""love,"" in the other sex. What woman understands by love is clear enough: complete surrender (not merely devotion) of soul and body, without any motive, without any reservation, rather with shame and terror at the thought of a devotion restricted by clauses or associated with conditions. In this absence of conditions her love is precisely a _faith:_ woman has no other.--Man, when he loves a woman, _wants_ precisely this love from her; he is consequently, as regards himself, furthest removed from the prerequisites of feminine love; granted, however, that there should also be men to whom on their side the demand for complete devotion is not unfamiliar,--well, they are really--not men. A man who loves like a woman becomes thereby a slave; a woman, however, who loves like a woman becomes thereby a _more perfect_ woman. ... The passion of woman in its unconditional renunciation of its own rights presupposes in fact that there does _not_ exist on the other side an equal _pathos,_ an equal desire for renunciation: for if both renounced themselves out of love, there would result--well, I don't know what, perhaps a _horror vacui?_ Woman wants to be taken and accepted as a possession, she wishes to be merged in the conceptions of ""possession"" and ""possessed""; consequently she wants one who _takes,_ who does not offer and give himself away, but who reversely is rather to be made richer in ""himself""--by the increase of power, happiness and faith which the woman herself gives to him. Woman gives herself, man takes her.--I do not think one will get over this natural contrast by any social contract, or with the very best will to do justice, however desirable it may be to avoid bringing the severe, frightful, enigmatical, and unmoral elements of this antagonism constantly before our eyes. For love, regarded as complete, great, and full, is nature, and as nature, is to all eternity something ""unmoral.""_--Fidelity_ is accordingly included in woman's love, it follows from the definition thereof; with man fidelity _may_ readily result in consequence of his love, perhaps as gratitude or idiosyncrasy of taste, and so-called elective affinity, but it does not belong to the _essence_ of his love--and indeed so little, that one might almost be entitled to speak of a natural opposition between love and fidelity in man, whose love is just a desire to possess, and _not_ a renunciation and giving away; the desire to possess, however, comes to an end every time with the possession.... As a matter of fact it is the more subtle and jealous thirst for possession in a man (who is rarely and tardily convinced of having this ""possession""), which makes his love continue; in that case it is even possible that his love may increase after the surrender,--he does not readily own that a woman has nothing more to ""surrender"" to him.--",9.967816,0,
Q3,Definition of religious love,aphorisms_basic,tMVe2ZcBtDh5HkqoMZHV,Ludwig Feuerbach,The Essence of Religion,36,"As the limits which man imagines or at least such as he imagines them on the standpoint of religion (as  the limit which is the cause that he does not know the future, or does not live forever, or does not enjoy happiness without interruption and molestation, or has no body without weight, or cannot fly like the Gods, or cannot thunder like Jove, or cannot add anything to his size nor make himself invisible at will, or cannot, like the angels, live without sensual wants and impulses, or in short cannot do what he wills and desires) - as all these limits are such only in his imagination and mind, while in reality they are no limits, because they have their necessary foundation in the essence , in the nature of things; so also is that being which is free from such limits, the unlimited divine being, only a creature of imagination, of reflection, and of a mental disposition which is governed by imagination. Whatever therefore may be the object of religion, be it even only a snail shell or pebble, it is such an object only in its quality as a creature of the heart , of reflection , of imagination. This justifies the assertion that men do not adore the stones, the trees, the animals, the rivers themselves, but the Gods within them, their manitous, their spirits. But these spirits of natural objects are nothing but their reflected images or they as reflected objects , as creatures of imagination in distinction from them as real , sensual objects , just as the spirits of the dead are nothing but the imagined images of the dead which live in our remembrance - beings that once really existed , as imagined beings , which however by religious man,  by him who does not discriminate between the object and its idea, are considered to be real, self-existing beings. Man's pious, involuntary self-deception upon the standpoint of religion is therefore within the natural religion an apparent , self-evident truth ; for here man gives to his religious object eyes and ears which he knows and sees to be artificial eyes and ears of or wood , and yet believes to be real eyes and ears. Thus religious man has his eyes only in order not to see, to be stone- blind, and his reason only in order not to reason, to be block-headed. Natural religion is the manifest contradiction between idea and reality, between imagination and truth. What in reality is a dead stone or log, is in the conception of natural religion a living individual; apparently , no God, but something entirely different, yet invisibly , according to belief, a God. For this reason, natural religion is always in danger of being most bitterly undeceived, as it requires only a blow with an axe in order to satisfy her,  that no blood flows from adored trees, and that therefore no living, divine being dwells within them. But how does religion escape these strong contradictions and disappointments to which she is exposed by adoring Nature? Only by making her object an invisible , not sensual one, by making it a being that exists only in faith, reflection, imagination - in short, within the mind, which therefore itself is a spiritual being.",9.67376,0,
Q3,Definition of religious love,aphorisms_basic,0MVd2ZcBtDh5Hkqo_4hu,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,14,"_What is called Love._--The lust of property, and love: what different associations each of these ideas evoke!--and yet it might be the same impulse twice named: on the one occasion disparaged from the standpoint of those already possessing (in whom the impulse has attained something of repose,--who are now apprehensive for the safety of their ""possession""); on the other occasion viewed from the standpoint of the unsatisfied and thirsty, and therefore glorified as ""good."" Our love of our neighbour,--is it not a striving after new _property?_ And similarly our love of knowledge, of truth; and in general all the striving after novelties? We gradually become satiated with the old and securely possessed, and again stretch out our hands; even the finest landscape in which we live for three months is no longer certain of our love, and any kind of more distant coast excites our covetousness: the possession for the most part becomes smaller through possessing. Our pleasure in ourselves seeks to maintain itself by always transforming something new _into ourselves,_--that is just possessing. To become satiated with a possession, that is to become satiated with ourselves. (One can also suffer from excess,--even the desire to cast away, to share out, may assume the honourable name of ""love."") When we see any one suffering, we willingly utilise the opportunity then afforded to take possession of him; the beneficent and sympathetic man, for example, does this; he also calls the desire for new possession awakened in him, by the name of ""love,"" and has enjoyment in it, as in a new acquisition suggesting itself to him. The love of the sexes, however, betrays itself most plainly as the striving after possession: the lover wants the unconditioned, sole possession of the person longed for by him; he wants just as absolute power over her soul as over her body; he wants to be loved solely, and to dwell and rule in the other soul as what is highest and most to be desired. When one considers that this means precisely to _exclude_ all the world from a precious possession, a happiness, and an enjoyment; when one considers that the lover has in view the impoverishment and privation of all other rivals, and would like to become the dragon of his golden hoard, as the most inconsiderate and selfish of all ""conquerors"" and exploiters; when one considers finally that to the lover himself, the whole world besides appears indifferent, colourless, and worthless, and that he is ready to make every sacrifice, disturb every arrangement, and put every other interest behind his own,--one is verily surprised that this ferocious lust of property and injustice of sexual love should have been glorified and deified to such an extent at all times; yea, that out of this love the conception of love as the antithesis of egoism should have been derived, when it is perhaps precisely the most unqualified expression of egoism. Here, evidently, the non-possessors and desirers have determined the usage of language,--there were, of course, always too many of them. Those who have been favoured with much possession and satiety, have, to be sure, dropped a word now and then about the ""raging demon,"" as, for instance, the most lovable and most beloved of all the Athenians--Sophocles; but Eros always laughed at such revilers,--they were always his greatest favourites.--There is, of course, here and there on this terrestrial sphere a kind of sequel to love, in which that covetous longing of two persons for one another has yielded to a new desire and covetousness, to a _common,_ higher thirst for a superior ideal standing above them: but who knows this love? Who has experienced it? Its right name is _friendship._",8.831919,0,
Q3,Definition of religious love,aphorisms_basic,1MVe2ZcBtDh5HkqoC4pY,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,144,"_Religious Wars._--The greatest advance of the masses hitherto has been religious war, for it proves that the masses have begun to deal reverently with conceptions of things. Religious wars only result when human reason generally has been refined by the subtle disputes of sects; so that even the populace becomes punctilious and regards trifles as important, actually thinking it possible that the ""eternal salvation of the soul"" may depend upon minute distinctions of concepts.",8.450858,0,
Q3,Definition of religious love,aphorisms_basic,oMVe2ZcBtDh5HkqoMZFm,Ludwig Feuerbach,The Essence of Religion,31,"That which is independent from the will and the knowledge of man is the original, proper, characteristic cause of religion - the cause of God. «I have planted» says Paul, «Apollos watered, but God gave the increase. So then neither is he that planteth anything, neither he that watereth, but God that giveth the increase.» And Luther says: «We must praise and thank God that he suffers grain to grow, and acknowledge that it is not our work, but his blessing and his gift, if grain and wine and all sorts of fruit grow which we eat and drink to satisfy our wants.» And Hesiod says, that the industrious husbandman will richly harvest if Jove grants a good end. The tilling of the soil then, the sowing and watering of the seed, depends on me, but not the success. This is in God's hand, therefore it is said: « God's blessing is the main thing.» But what is God? originally nothing but Nature, or the essence of Nature ; but Nature as an object of prayer, as an exorable and consequently willing being. Jove is the cause or the essence of meteorological phenomena; but this does not yet constitute his divine, his religious character; also he who is not religious assumes a cause of the rain, of the thunder storm, of the snow. He is God only, because and in so far as these phenomena depend on his good will. That which is independent of man's will is, therefore, by religion, made dependent upon God's will as far as the object itself is concerned (objectively); but subjectively (as far as man is concerned,) it is made dependent on prayer, for what depends on will is an object of prayer and can be changed. « Even the Gods are pliable. A mortal can change their minds by incense and humble vows, by libations and perfume.»",8.28557,0,
Q3,Definition of religious love,aphorisms_basic,EMVd2ZcBtDh5Hkqo9Ydi,Johann Wolfgang von Goethe,Maxims and Reflections,492,Art rests upon a kind of religious sense: it is deeply and ineradicably in earnest. Thus it is that Art so willingly goes hand in hand with Religion.,8.021977,0,
Q3,Definition of religious love,aphorisms_basic,yMVe2ZcBtDh5HkqoC4oZ,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,141,"_Too Oriental._--What? A God who loves men provided that they believe in him, and who hurls frightful glances and threatenings at him who does not believe in this love! What? A conditioned love as the feeling of an almighty God! A love which has not even become master of the sentiment of honour and of the irritable desire for vengeance! How Oriental is all that! ""If I love thee, what does it concern thee?""[1] is already a sufficient criticism of the whole of Christianity.",8.017717,1,
Q3,Definition of religious love,aphorisms_basic,LMVe2ZcBtDh5HkqoLpGQ,Ludwig Feuerbach,The Essence of Religion,2,"The feeling of dependence in man is the source of religion; but the object of this dependence, viz., that upon which, man is and feels himself dependent, is originally nothing but Nature. Nature is the first original object of religion, as is sufficiently proved by the history of all religions and nations.",7.7219186,1,
Q3,Definition of religious love,aphorisms_basic,qMVe2ZcBtDh5HkqoMZGQ,Ludwig Feuerbach,The Essence of Religion,33,"The irreligious manifestations of religion are best adapted to disclose in a popular manner the origin, and essence of religion. Thus it is an irreligious manifestation of religion and therefore most severely criticized already by the pious heathen, that as a general thing man takes recourse to religion, that he applies to God and thinks of him, only in times of misfortune ; but this very fact reveals to us the source of religion. In times of misfortune or distress, no matter whether it be his own or another one's, man realizes the painful experience of his inability to do what he wishes - he finds his hands tied. But the palsy of the motor nerves is not at the same time also the palsy of the sensory nerves ; the fetters of my physical power are not also at the same time the fetters of my will, of my heart. On the contrary, the more my hands are tied, the more boundless are my wishes, the more ardent is my desire for redemption, the more energetic my strife after freedom, my will not to be limited. The power of the human heart or will which by the influence of distress has been exaggerated and overexcited to a superhuman one, is the power of the Gods for whom there is no necessity nor limit. The Gods are able to do what man desires,  they obey the laws of the human heart. What man is only in regard to his soul, the Gods are also physically; what he can do only within his will, his imagination, his heart,  mentally , as  to be in the twinkling of an eye at a distant place, that the Gods are able to do physically. The Gods are the embodied, realized wishes of man - the natural limits of man's heart aud will destroyed - creatures of the unlimited will, creatures whose physical powers are equal to those of the will. The irreligious manifestation of this supernatural power of religion is the practice of witchcraft among uncivilized nations, where in & palpable manner the mere will of man appears as God, commanding over Nature. But when the God of Israel at Joshua's command bids the sun stand still or suffers it to rain in compliance with Elijah's prayer, and when the God of the Christians for the sake of proving his divinity, , his power to fulfill all wishes of man, by his word alone appeases the raging sea, cures the sick, raises the dead : here as well as in the practice ,of witchcraft, the mere will, the mere wish, the mere word is declared a power that overrules Nature. The only difference is that the sorcerer realizes the end of religion in an irreligious manner, whilst the Jew and the Christians do it in a religious manner, inasmuch as the former places within himself , what the latter transfers into God , inasmuch as the former makes the object of an expressive will or command what the latter make the object of a still submissive will, of a pious wish; in short inasmuch as the former does by and for himself, what the latter do by and with God. But the common saying : ‘ quod quis per alium fecit ipse fecisse putaturf’  what one does through another one that is imputed to him as his own deed, finds its application also here: what one does through God , that he does in reality himself.",7.684909,0,
Q3,Definition of religious love,aphorisms_basic,kMVe2ZcBtDh5HkqoMZEC,Ludwig Feuerbach,The Essence of Religion,27,"The mutability of Nature, especially in those phenomena which most of all cause man to feel his dependence on her, is the principal reason why she appears to man as a human, arbitrary being, and why she is religiously adored by him. If the sun stood always in the sky, he would never have kindled the fire of religious passion in man. Only when he disappeared from man’s eye and inflicted upon him the terrors of night, an i when again he re-appeared, man fell down on his knees before him, overcome by joy at his unexpected return. Thus the ancient Apalachites in Florida greeted the sun with hymns at his rising and setting, and prayed to him at the same time that he might return and bless them with his light. If the earth always produced fruits, where would there be a motive for religious celebrations of the time of sowing and harvesting? Only in consequence of her now opening, now closing her womb, her fruits appear to be her voluntary gifts which oblige man to be grateful. The changes in Nature make man uncertain, humble, religious. It is uncertain, whether the weather to-morrow will be favorable to my undertakings; is it uncertain whether I shall harvest what I sow, and therefore I cannot depend upon the gifts of Nature as upon a tribute due, or an infallible consequence. But where mathematical certainty is at an end, there theology commences, even nowadays in weak minds. Religion is the conception of the necessary - or of the accidental - as of something arbitrary, or voluntary. The opposite sentiment, that of irreligion and ungodliness, on the other hand, is represented by the Cyclops of Euripides, when he says: «Earth must produce grass for feeding my flock, whether she be willing to do so or not»",7.530853,0,
Q3,Definition of religious love,aphorisms_basic,0MVd2ZcBtDh5Hkqo6ISz,Johann Wolfgang von Goethe,Maxims and Reflections,348,"All direct invitation to live up to ideals is of doubtful value, particularly if addressed to women. Whatever the reason of it may be, a man of any importance collects round him a seraglio of a more or less religious, moral, and æsthetic character.",7.482785,0,
Q3,Definition of religious love,aphorisms_basic,zMVe2ZcBtDh5HkqoHI11,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,334,"_One must Learn to Love.--_This is our experience in music: we must first _learn_ in general _to hear,_ to hear fully, and to distinguish a theme or a melody, we have to isolate and limit it as a life by itself; then we need to exercise effort and good-will in order _to endure_ it in spite of its strangeness we need patience towards its aspect and expression and indulgence towards what is odd in it:--in the end there comes a moment when we are _accustomed_ to it, when we expect it, when it dawns upon us that we should miss it if it were lacking; and then it goes on to exercise its spell and charm more and more, and does not cease until we have become its humble and enraptured lovers, who want it, and want it again, and ask for nothing better from the world.--It is thus with us, however, not only in music: it is precisely thus that we have _learned to love_ everything that we love. We are always finally recompensed for our good-will, our patience reasonableness and gentleness towards what is unfamiliar, by the unfamiliar slowly throwing off its veil and presenting itself to us as a new, ineffable beauty:--that is its _thanks_ for our hospitality. He also who loves himself must have learned it in this way: there is no other way. Love also has to be learned.",7.281557,0,
Q3,Definition of religious love,aphorisms_basic,gMVe2ZcBtDh5HkqoII7Z,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,379,"_The Fool's Interruption._--It is not a misanthrope who has written this book: the hatred of men costs too dear to-day. To hate as they formerly hated _man,_ in the fashion of Timon, completely, without qualification, with all the heart, from the pure _love_ of hatred--for that purpose one would have to renounce contempt:--and how much refined pleasure, how much patience, how much benevolence even, do we owe to contempt! Moreover we are thereby the ""elect of God"": refined contempt is our taste and privilege, our art, our virtue perhaps, we, the most modern amongst the moderns!... Hatred, on the contrary, makes equal, it puts men face to face, in hatred there is honour; finally, in hatred there is _fear,_ quite a large amount of fear. We fearless ones, however, we, the most intellectual men of the period, know our advantage well enough to live without fear as the most intellectual persons of this age. People will not easily behead us, shut us up, or banish us; they will not even ban or burn our books. The age loves intellect, it loves us, and needs us, even when we have to give it to understand that we are artists in despising; that all intercourse with men is something of a horror to us; that with all our gentleness, patience, humanity and courteousness, we cannot persuade our nose to abandon its prejudice against the proximity of man; that we love nature the more, the less humanly things are done by her, and that we love art _when_ it is the flight of the artist from man, or the raillery of the artist at man, or the raillery of the artist at himself....",7.1976104,0,
